STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2011,,227109.02,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,291014.629,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,1111016.695,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,2308034.901,,A,Normal value,6,Millions,TOTALTAX,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,478592.276,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,1111016.695,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_2400,"Social security contributions (SSC) unallocable between employees, employers and self-employed or non-employed",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,155845.257,,A,Normal value,6,Millions,2400,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,39309.643,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_2000,Social security contributions (SSC),_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,155845.257,,A,Normal value,6,Millions,2000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,228794.864,,A,Normal value,6,Millions,1200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,228794.864,,A,Normal value,6,Millions,1210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,177503.563,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,112474.762,,A,Normal value,6,Millions,5121,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,3461.536,,A,Normal value,6,Millions,4310,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,39309.643,,A,Normal value,6,Millions,6200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,1402031.324,,A,Normal value,6,Millions,5000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,3461.536,,A,Normal value,6,Millions,4300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,1036.304,,A,Normal value,6,Millions,5126,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,707387.14,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,3461.536,,A,Normal value,6,Millions,4000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,VEF,Bolivar fuerte,A,Annual,2012,,1402031.324,,A,Normal value,6,Millions,5100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,2038941.101,,A,Normal value,6,Millions,5100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,5297.864,,A,Normal value,6,Millions,4000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,936940.75,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,1297.973,,A,Normal value,6,Millions,5126,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,5297.864,,A,Normal value,6,Millions,4300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,2038941.101,,A,Normal value,6,Millions,5000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,44030.824,,A,Normal value,6,Millions,6200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,5297.864,,A,Normal value,6,Millions,4310,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,163714.608,,A,Normal value,6,Millions,5121,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,226557.308,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,252702.98,,A,Normal value,6,Millions,1210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,252702.98,,A,Normal value,6,Millions,1200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_2000,Social security contributions (SSC),_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,214220.1,,A,Normal value,6,Millions,2000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,44030.824,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_2400,"Social security contributions (SSC) unallocable between employees, employers and self-employed or non-employed",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,214220.1,,A,Normal value,6,Millions,2400,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,1647371.212,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,684237.77,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,3239430.639,,A,Normal value,6,Millions,TOTALTAX,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,1647371.212,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2013,,391569.889,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,740849.897,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,2721869.381,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,1202833.871,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,2721869.381,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,80237.166,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,676006.58,,A,Normal value,6,Millions,1200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,676006.58,,A,Normal value,6,Millions,1210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,433979.467,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,305249.236,,A,Normal value,6,Millions,5121,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,10462.697,,A,Normal value,6,Millions,4310,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,3462719.277,,A,Normal value,6,Millions,5000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,10462.697,,A,Normal value,6,Millions,4300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,1621.194,,A,Normal value,6,Millions,5126,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,1878840.451,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,10462.697,,A,Normal value,6,Millions,4000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,3462719.277,,A,Normal value,6,Millions,5100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,VEF,Bolivar fuerte,A,Annual,2014,,80237.166,,A,Normal value,6,Millions,6200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,9128199.105,,A,Normal value,6,Millions,5100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,29458.742,,A,Normal value,6,Millions,4000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,2847864.379,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,2419.307,,A,Normal value,6,Millions,5126,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,29458.742,,A,Normal value,6,Millions,4300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,9128199.105,,A,Normal value,6,Millions,5000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,158333.001,,A,Normal value,6,Millions,6200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,29458.742,,A,Normal value,6,Millions,4310,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,1165754.658,,A,Normal value,6,Millions,5121,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,932598.069,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,473878.55,,A,Normal value,6,Millions,1210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,473878.55,,A,Normal value,6,Millions,1200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,158333.001,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,7027427.072,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,2373985.829,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,2100772.033,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,VEF,Bolivar fuerte,A,Annual,2015,,7027427.072,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,19070779.063,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,6509370.304,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,7331699.124,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,19070779.063,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,263061.541,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,2103518.756,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_LAC@DF_REVVEN(2.0),Venezuela - tax revenues,I,VEN,Venezuela,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,VEF,Bolivar fuerte,A,Annual,2016,,4399251.978,,A,Normal value,6,Millions,5121,,0,Zero
